timestamp,component,level,message,context
2025-10-04T22:03:03,TOKEN,INFO,"Z_Pluton__2_Kompania_Zaopatrzeniowa: ruch na (27, -9) udany","{""destination_q"": 27, ""destination_r"": -9, ""remaining_mp"": 7, ""remaining_fuel"": 3, ""movement_step_distance"": 1, ""mp_spent"": 1, ""movement_mode"": ""march""}"
2025-10-04T22:03:03,TOKEN,INFO,"Z_Pluton__2_Kompania_Zaopatrzeniowa: ruch na (27, -10) udany","{""destination_q"": 27, ""destination_r"": -10, ""remaining_mp"": 4, ""remaining_fuel"": 0, ""movement_step_distance"": 1, ""mp_spent"": 3, ""movement_mode"": ""march""}"
2025-10-04T22:03:03,TOKEN,DEBUG,Z_Pluton__2_Kompania_Zaopatrzeniowa: uzupełnia paliwo o 3,"{""fuel_after"": 3, ""movement_mode"": ""march""}"
2025-10-04T22:03:03,TOKEN,DEBUG,Z_Pluton__2_Kompania_Zaopatrzeniowa: uzupełnia paliwo o 1,"{""fuel_after"": 4, ""movement_mode"": ""march""}"
2025-10-04T22:03:03,TOKEN,INFO,Z_Pluton__2_Kompania_Zaopatrzeniowa: koniec tury (wydane PE=4),"{""allocated_pe"": 13, ""spent_pe"": 4, ""unused_pe"": 9, ""movement_success"": true, ""movement_attempts"": 2, ""movement_destination"": [27, -10], ""movement_last_success"": true, ""movement_last_distance"": 1, ""movement_distance_total"": 2, ""movement_mp_spent"": 4, ""attack_attempted"": false, ""attack_success"": false, ""counterattack"": null, ""damage_dealt"": null, ""damage_taken"": null, ""attacker_remaining"": null, ""defender_remaining"": null, ""resupply_budget"": 13, ""resupply_spent"": 4, ""refueled"": 4, ""combat_restored"": 0, ""reserved_pe"": 18, ""remaining_mp"": 4, ""remaining_fuel"": 4, ""combat_value"": 4, ""movement_mode"": ""march"", ""token_destroyed"": false, ""status"": ""normal"", ""hold_position"": false}"
2025-10-04T22:03:03,TOKEN,INFO,P_Batalion__2_Pu_k_Piechoty: start tury (budżet PE=13),"{""allocated_pe"": 13, ""position_q"": 26, ""position_r"": -9, ""move_points"": 6, ""fuel"": 2, ""combat_value"": 14, ""movement_mode"": ""march"", ""status"": ""normal"", ""planned_actions"": [""maneuver""], ""action_profile"": ""patrol""}"
2025-10-04T22:03:03,TOKEN,INFO,"P_Batalion__2_Pu_k_Piechoty: ruch na (27, -9) udany","{""destination_q"": 27, ""destination_r"": -9, ""remaining_mp"": 5, ""remaining_fuel"": 1, ""movement_step_distance"": 1, ""mp_spent"": 1, ""movement_mode"": ""march""}"
2025-10-04T22:03:03,TOKEN,INFO,"P_Batalion__2_Pu_k_Piechoty: ruch na (28, -9) udany","{""destination_q"": 28, ""destination_r"": -9, ""remaining_mp"": 4, ""remaining_fuel"": 0, ""movement_step_distance"": 1, ""mp_spent"": 1, ""movement_mode"": ""march""}"
2025-10-04T22:03:03,TOKEN,DEBUG,P_Batalion__2_Pu_k_Piechoty: uzupełnia paliwo o 1,"{""fuel_after"": 1, ""movement_mode"": ""march""}"
2025-10-04T22:03:03,TOKEN,DEBUG,P_Batalion__2_Pu_k_Piechoty: uzupełnia paliwo o 1,"{""fuel_after"": 2, ""movement_mode"": ""march""}"
2025-10-04T22:03:03,TOKEN,INFO,P_Batalion__2_Pu_k_Piechoty: koniec tury (wydane PE=2),"{""allocated_pe"": 13, ""spent_pe"": 2, ""unused_pe"": 11, ""movement_success"": true, ""movement_attempts"": 2, ""movement_destination"": [28, -9], ""movement_last_success"": true, ""movement_last_distance"": 1, ""movement_distance_total"": 2, ""movement_mp_spent"": 2, ""attack_attempted"": false, ""attack_success"": false, ""counterattack"": null, ""damage_dealt"": null, ""damage_taken"": null, ""attacker_remaining"": null, ""defender_remaining"": null, ""resupply_budget"": 13, ""resupply_spent"": 2, ""refueled"": 2, ""combat_restored"": 0, ""reserved_pe"": 22, ""remaining_mp"": 4, ""remaining_fuel"": 2, ""combat_value"": 14, ""movement_mode"": ""march"", ""token_destroyed"": false, ""status"": ""normal"", ""hold_position"": false}"
2025-10-04T22:03:03,TOKEN,INFO,P_Pluton__3_Kompania_Grenadier_w: start tury (budżet PE=12),"{""allocated_pe"": 12, ""position_q"": 34, ""position_r"": 6, ""move_points"": 6, ""fuel"": 2, ""combat_value"": 8, ""movement_mode"": ""combat"", ""status"": ""normal"", ""planned_actions"": [""attack"", ""maneuver""], ""action_profile"": ""combat""}"
2025-10-04T22:03:03,TOKEN,INFO,"P_Pluton__3_Kompania_Grenadier_w: ruch na (35, 5) udany","{""destination_q"": 35, ""destination_r"": 5, ""remaining_mp"": 3, ""remaining_fuel"": 1, ""movement_step_distance"": 1, ""mp_spent"": 3, ""movement_mode"": ""combat""}"
2025-10-04T22:03:03,TOKEN,INFO,"P_Pluton__3_Kompania_Grenadier_w: ruch na (36, 4) udany","{""destination_q"": 36, ""destination_r"": 4, ""remaining_mp"": 2, ""remaining_fuel"": 0, ""movement_step_distance"": 1, ""mp_spent"": 1, ""movement_mode"": ""combat""}"
2025-10-04T22:03:03,TOKEN,DEBUG,P_Pluton__3_Kompania_Grenadier_w: uzupełnia paliwo o 1,"{""fuel_after"": 1, ""movement_mode"": ""combat""}"
2025-10-04T22:03:03,TOKEN,DEBUG,P_Pluton__3_Kompania_Grenadier_w: uzupełnia paliwo o 1,"{""fuel_after"": 2, ""movement_mode"": ""combat""}"
2025-10-04T22:03:03,TOKEN,INFO,P_Pluton__3_Kompania_Grenadier_w: koniec tury (wydane PE=2),"{""allocated_pe"": 12, ""spent_pe"": 2, ""unused_pe"": 10, ""movement_success"": true, ""movement_attempts"": 2, ""movement_destination"": [36, 4], ""movement_last_success"": true, ""movement_last_distance"": 1, ""movement_distance_total"": 2, ""movement_mp_spent"": 4, ""attack_attempted"": false, ""attack_success"": false, ""counterattack"": null, ""damage_dealt"": null, ""damage_taken"": null, ""attacker_remaining"": null, ""defender_remaining"": null, ""resupply_budget"": 12, ""resupply_spent"": 2, ""refueled"": 2, ""combat_restored"": 0, ""reserved_pe"": 20, ""remaining_mp"": 2, ""remaining_fuel"": 2, ""combat_value"": 8, ""movement_mode"": ""combat"", ""token_destroyed"": false, ""status"": ""normal"", ""hold_position"": true}"
2025-10-04T22:03:03,TOKEN,INFO,Z_Pluton__3_Kompania_Zaopatrzeniowa_20251004090826: start tury (budżet PE=12),"{""allocated_pe"": 12, ""position_q"": 36, ""position_r"": 2, ""move_points"": 6, ""fuel"": 4, ""combat_value"": 1, ""movement_mode"": ""combat"", ""status"": ""normal"", ""planned_actions"": [""restore_cv"", ""attack"", ""maneuver""], ""action_profile"": ""combat""}"
